episode,collision,success,termination_reason,steps,episode_return,actual_path_length,optimal_distance,path_efficiency_ratio
96,1,0,obstacle_collision,,,281.9999999999999,690.6960257595232,
97,1,0,boundary_collision,,,86.99999999999996,550.5724293859982,
98,1,0,obstacle_collision,,,216.0,589.7838587143599,
99,1,0,obstacle_collision,,,326.99999999999994,590.2762065338565,
100,0,1,success,,,624.0000000000001,605.8919045506385,1.0298866766717927
101,0,1,success,,,570.0,547.2412630641078,1.0415881229578006
102,1,0,obstacle_collision,,,372.0000000000005,571.756941365822,
103,1,0,obstacle_collision,,,639.0000000000011,673.0713186579859,
104,1,0,obstacle_collision,,,315.0000000000002,623.5543280260349,
105,0,1,success,,,696.0,572.4412633624519,1.21584526578636
106,1,0,boundary_collision,,,48.0,699.9328539224316,
107,1,0,boundary_collision,,,110.99999999999999,650.8371532111546,
108,1,0,obstacle_collision,,,111.0,599.0676088723209,
109,1,0,obstacle_collision,,,225.00000000000014,622.0755581117136,
110,1,0,obstacle_collision,,,158.9999999999999,647.47200711691,
111,1,0,boundary_collision,,,81.00000000000004,672.3362254110662,
112,1,0,obstacle_collision,,,497.99999999999955,600.4881347703716,
113,1,0,obstacle_collision,,,123.00000000000017,653.7598947625955,
114,1,0,obstacle_collision,,,306.0,648.0748413570766,
115,1,0,obstacle_collision,,,369.0000000000002,687.8168360835608,
116,1,0,obstacle_collision,,,417.0,584.5109066561547,
117,1,0,boundary_collision,,,68.99999999999997,647.2225274200521,
118,1,0,obstacle_collision,,,72.00000000000004,616.3018740844458,
119,1,0,obstacle_collision,,,138.00000000000009,626.9322132415912,
120,1,0,boundary_collision,,,705.0000000000001,634.7353779331983,
121,1,0,obstacle_collision,,,299.9999999999998,667.8338116627519,
122,1,0,obstacle_collision,,,294.0,615.1113720294886,
123,1,0,obstacle_collision,,,605.9999999999998,675.3702688155587,
124,1,0,obstacle_collision,,,192.0,590.0415239625089,
125,1,0,obstacle_collision,,,716.9999999999999,623.0072230720925,
126,0,1,success,,,563.9999999999998,581.8702604533075,0.9692882388603502
127,1,0,obstacle_collision,,,392.99999999999955,605.0297513345935,
128,1,0,boundary_collision,,,69.00000000000003,715.3530596845169,
129,0,1,success,,,822.0000000000001,643.0031104123836,1.2783763977017446
130,1,0,obstacle_collision,,,273.0000000000002,590.3846203958907,
131,1,0,obstacle_collision,,,219.00000000000014,689.0609552136879,
132,1,0,obstacle_collision,,,143.99999999999991,709.0479532443486,
133,1,0,obstacle_collision,,,800.9999999999995,708.3078426785912,
134,1,0,obstacle_collision,,,351.0,627.2838273062681,
135,1,0,obstacle_collision,,,60.0,638.60864385005,
136,1,0,obstacle_collision,,,188.99999999999977,572.0174822503242,
137,1,0,obstacle_collision,,,98.9999999999999,662.5345274021573,
138,1,0,obstacle_collision,,,234.00000000000028,659.2192351562567,
139,1,0,obstacle_collision,,,336.00000000000006,735.5718863578189,
140,0,1,success,,,600.0000000000001,616.1371600544801,0.9738091433195604
141,0,1,success,,,537.0000000000008,562.1618983887115,0.9552408328262185
142,0,1,success,,,584.9999999999997,590.4252704618934,0.9908112495631335
143,1,0,obstacle_collision,,,297.0,661.0189104707973,
144,1,0,obstacle_collision,,,651.0000000000006,698.3552104767315,
145,1,0,obstacle_collision,,,347.99999999999994,588.9804750583843,
146,0,1,success,,,599.9999999999994,621.4386534485926,0.9655015771393971
147,0,1,success,,,552.0000000000007,572.3154724450493,0.9645030172637885
148,1,0,obstacle_collision,,,102.0,681.4961481916093,
149,1,0,obstacle_collision,,,594.0000000000006,702.5738395357458,
150,0,1,success,,,753.0000000000001,636.2295183343822,1.1835351524891793
151,1,0,obstacle_collision,,,560.9999999999995,598.3477249894078,
152,1,0,obstacle_collision,,,375.0000000000001,626.5221464561329,
153,0,1,success,,,782.9999999999998,674.2469873866697,1.161295511359789
154,1,0,obstacle_collision,,,270.0000000000002,667.9558368634861,
155,0,1,success,,,743.9999999999987,751.6009579557493,0.9898869767590184
156,1,0,boundary_collision,,,68.99999999999984,658.8634152842302,
157,0,1,success,,,662.9999999999997,675.3517601961217,0.9817106270774579
158,1,0,obstacle_collision,,,288.00000000000006,618.4278454274192,
159,1,0,obstacle_collision,,,228.0,721.4166618536059,
160,1,0,obstacle_collision,,,402.00000000000017,662.9668166658117,
161,1,0,boundary_collision,,,35.999999999999986,677.2097164099168,
162,0,1,success,,,711.0000000000007,607.842907337085,1.1697101198644224
163,1,0,obstacle_collision,,,53.99999999999993,644.5471278347302,
164,1,0,obstacle_collision,,,707.9999999999998,693.2596916019278,
165,0,1,success,,,579.0,593.0750374109502,0.9762676954464407
166,0,1,success,,,657.0,597.6085675423337,1.0993818289819934
167,1,0,boundary_collision,,,159.00000000000034,630.0991985394046,
168,1,0,obstacle_collision,,,231.00000000000028,647.9274650761457,
169,1,0,obstacle_collision,,,215.9999999999999,716.1766541852645,
170,1,0,obstacle_collision,,,246.00000000000009,595.7314831364882,
171,1,0,obstacle_collision,,,224.99999999999994,620.5948759053687,
172,1,0,obstacle_collision,,,264.0,618.0396427414669,
173,1,0,obstacle_collision,,,138.0,639.8320092024155,
174,1,0,obstacle_collision,,,63.0,595.6861589797097,
175,1,0,obstacle_collision,,,101.99999999999969,527.1479868120526,
176,1,0,obstacle_collision,,,776.9999999999997,705.013475048527,
177,1,0,obstacle_collision,,,329.99999999999966,573.0427558219369,
178,1,0,obstacle_collision,,,323.9999999999997,624.2026914392471,
179,1,0,obstacle_collision,,,74.99999999999997,655.8978579016706,
180,0,1,success,,,563.9999999999986,587.4087163125859,0.9601491846094254
181,1,0,obstacle_collision,,,242.9999999999997,649.5798642199434,
182,1,0,boundary_collision,,,75.00000000000001,694.9906474190858,
183,1,0,obstacle_collision,,,599.9999999999999,739.8141658551829,
184,1,0,obstacle_collision,,,473.99999999999994,601.6643582596529,
185,1,0,boundary_collision,,,57.00000000000003,712.6296373292371,
186,1,0,obstacle_collision,,,57.00000000000004,622.4146527838175,
187,1,0,obstacle_collision,,,228.00000000000028,545.0330265222466,
188,1,0,obstacle_collision,,,135.00000000000003,687.0050945953749,
189,1,0,obstacle_collision,,,162.00000000000009,603.6099734099827,
190,1,0,obstacle_collision,,,711.0,516.6236541235796,
191,1,0,obstacle_collision,,,570.0000000000003,702.2570754360543,
192,1,0,obstacle_collision,,,138.00000000000003,565.1495377331561,
193,0,1,success,,,641.9999999999997,662.5443381389656,0.9689917535229818
194,0,1,success,,,870.0000000000007,710.8790333101688,1.223836910689142
195,1,0,boundary_collision,,,62.99999999999999,618.2920022125468,
196,0,1,success,,,734.9999999999999,729.4909183807569,1.0075519536712965
197,0,1,success,,,578.9999999999987,581.7233019228299,0.9953185613953754
198,1,0,obstacle_collision,,,359.99999999999994,718.4100500410611,
199,1,0,obstacle_collision,,,368.9999999999997,602.7022482121665,
200,0,1,success,,,756.0000000000001,599.6332212277769,1.2607707065530076
201,1,0,obstacle_collision,,,203.99999999999974,765.592580946289,
202,1,0,boundary_collision,,,57.0,638.0384000983013,
203,1,0,obstacle_collision,,,204.00000000000003,629.4704123308736,
204,1,0,obstacle_collision,,,156.00000000000009,607.6314672562638,
205,1,0,obstacle_collision,,,72.00000000000003,633.9858042574771,
206,1,0,obstacle_collision,,,312.00000000000017,679.0228273040606,
207,0,1,success,,,663.0000000000001,617.8940038550302,1.0729995692846255
208,0,1,success,,,726.0000000000001,658.7268022480944,1.1021260976816438
209,1,0,obstacle_collision,,,152.99999999999991,648.9144781864557,
210,1,0,obstacle_collision,,,407.99999999999983,598.3853273602219,
211,1,0,obstacle_collision,,,86.99999999999999,543.037751910491,
212,1,0,obstacle_collision,,,129.00000000000003,764.257809904485,
213,1,0,obstacle_collision,,,189.00000000000017,600.5763898123203,
214,1,0,obstacle_collision,,,192.00000000000009,654.0496923017394,
215,0,1,success,,,539.999999999999,541.0083178658161,0.9981362248369955
216,1,0,boundary_collision,,,92.99999999999999,779.092420705015,
217,1,0,obstacle_collision,,,461.9999999999996,689.82389056918,
218,1,0,obstacle_collision,,,678.0000000000002,670.0,
219,1,0,obstacle_collision,,,95.99999999999974,563.2983223834418,
220,0,1,success,,,623.9999999999997,587.1771453317984,1.0627116619932364
221,1,0,boundary_collision,,,86.99999999999994,553.0578631571926,
222,1,0,obstacle_collision,,,434.99999999999943,759.455726161835,
223,1,0,obstacle_collision,,,344.99999999999983,639.6475592074123,
224,0,1,success,,,599.9999999999993,584.4997861419625,1.0265187673726062
225,1,0,obstacle_collision,,,122.99999999999982,585.2349955359813,
226,1,0,obstacle_collision,,,224.99999999999997,653.8761350592328,
227,1,0,obstacle_collision,,,446.9999999999998,649.0770370302743,
228,1,0,obstacle_collision,,,236.99999999999963,613.8574753149138,
229,0,1,success,,,618.0000000000003,544.1553087125035,1.1357051748005855
230,1,0,obstacle_collision,,,239.9999999999996,593.2705959340982,
231,1,0,obstacle_collision,,,270.00000000000006,748.8043803290683,
232,1,0,obstacle_collision,,,446.9999999999999,624.4461546042221,
233,1,0,obstacle_collision,,,264.0000000000001,597.5366097570926,
234,0,1,success,,,536.9999999999983,549.0446247801722,0.9780625759062912
235,1,0,obstacle_collision,,,80.99999999999993,602.100489951636,
236,0,1,success,,,725.9999999999999,647.2480204681973,1.1216720284054884
237,0,1,success,,,515.9999999999991,534.2677231501076,0.9658079229596731
238,1,0,obstacle_collision,,,726.0,570.6873049227571,
239,1,0,obstacle_collision,,,651.0000000000001,722.5358122612332,
240,0,1,success,,,597.000000000001,617.4479735167976,0.9668830826339407
241,1,0,obstacle_collision,,,77.99999999999994,653.3306972735936,
242,1,0,obstacle_collision,,,402.0,529.0463117724194,
243,0,1,success,,,651.0000000000001,630.0174600755125,1.0333046959079082
244,1,0,obstacle_collision,,,234.00000000000017,633.9219194822025,
245,1,0,obstacle_collision,,,137.99999999999991,614.1343501221862,
246,0,1,success,,,653.9999999999998,661.0930343000144,0.9892707471838287
247,0,1,success,,,696.0000000000002,567.4830393941303,1.226468372945701
248,0,1,success,,,798.0000000000001,659.9734843158474,1.2091394866071568
249,0,1,success,,,771.0000000000002,739.3950229748642,1.0427443734987252
250,0,1,success,,,720.0,654.0221708780215,1.100880110888907
251,1,0,obstacle_collision,,,72.00000000000009,619.2656941894973,
252,1,0,obstacle_collision,,,254.99999999999943,595.4065837728031,
253,1,0,obstacle_collision,,,711.0000000000001,746.5668087987839,
254,1,0,obstacle_collision,,,342.0000000000001,635.8521840805456,
255,0,1,success,,,638.9999999999994,615.8157191887846,1.0376480821921135
256,0,1,success,,,747.0000000000006,719.169660094195,1.0386978781921368
257,0,1,success,,,669.0000000000005,612.9616627489846,1.0914222546964805
258,0,1,success,,,671.9999999999993,634.0851677811113,1.0597945420353632
259,0,1,success,,,609.0000000000002,611.4245660749983,0.9960345622182595
260,0,1,success,,,726.0,604.249120810283,1.2014911979126293
261,0,1,success,,,725.9999999999981,701.6758510879507,1.0346657917246727
262,1,0,obstacle_collision,,,177.00000000000037,601.0831889181396,
263,1,0,obstacle_collision,,,485.9999999999999,660.7276292088897,
264,0,1,success,,,839.9999999999998,794.4532711242367,1.057330909861205
265,1,0,obstacle_collision,,,888.0000000000001,592.6617922559207,
266,0,1,success,,,651.0000000000003,596.5986925899184,1.091185763706451
267,0,1,success,,,633.0000000000003,616.8735688939834,1.0261421982059156
268,1,0,obstacle_collision,,,615.0000000000011,645.8436343264522,
269,0,1,success,,,726.0,563.7987229499549,1.2876935871748023
270,1,0,obstacle_collision,,,59.99999999999983,590.2414760079132,
271,0,1,success,,,738.0,627.236000242333,1.1765906289098094
272,1,0,obstacle_collision,,,318.00000000000006,618.169070724183,
273,1,0,obstacle_collision,,,74.99999999999997,631.2566831329392,
274,1,0,obstacle_collision,,,110.99999999999997,569.1976809510031,
275,1,0,obstacle_collision,,,405.00000000000006,660.7397369615362,
276,0,1,success,,,648.0000000000003,661.3455980045532,0.9798205385432067
277,0,1,success,,,597.0000000000006,605.9042828698275,0.9853041427143371
278,1,0,obstacle_collision,,,491.99999999999983,733.0272846217936,
279,0,1,success,,,752.9999999999994,716.3078946933365,1.051223929791213
280,1,0,obstacle_collision,,,374.9999999999998,594.8310684555742,
281,1,0,obstacle_collision,,,459.0,586.3761591333672,
282,0,1,success,,,660.0000000000001,667.5784598082835,0.9886478365247738
283,1,0,obstacle_collision,,,213.0,571.1926119970391,
284,0,1,success,,,780.0000000000002,653.6818798161687,1.1932409694748694
285,0,1,success,,,756.0,618.0008090609591,1.2232993693790273
286,1,0,obstacle_collision,,,278.99999999999994,677.0088625712369,
287,1,0,obstacle_collision,,,482.99999999999994,623.0650046343479,
288,1,0,obstacle_collision,,,254.99999999999977,604.400529450463,
289,1,0,obstacle_collision,,,336.0000000000002,677.3256233156989,
290,1,0,obstacle_collision,,,209.99999999999977,668.198323853031,
291,1,0,boundary_collision,,,147.0,690.6294230627594,
292,1,0,obstacle_collision,,,135.00000000000017,617.4544517614235,
293,0,1,success,,,611.9999999999995,588.6662891656018,1.039638265794822
294,1,0,boundary_collision,,,108.00000000000001,584.999145298521,
295,0,1,success,,,558.0000000000008,559.9151721466386,0.9965795316113772
296,1,0,obstacle_collision,,,753.0,533.4275958365859,
297,1,0,obstacle_collision,,,123.00000000000004,705.0567353057482,
298,1,0,obstacle_collision,,,185.99999999999994,653.9793574723899,
299,1,0,obstacle_collision,,,386.9999999999996,711.4246270688133,
300,0,1,success,,,611.9999999999998,618.5208161412193,0.989457402287766
301,1,0,obstacle_collision,,,56.9999999999999,514.9456281977739,
302,1,0,obstacle_collision,,,185.99999999999994,659.5763792010748,
303,1,0,obstacle_collision,,,434.9999999999999,662.8423643672755,
304,0,1,success,,,798.0,653.9189552230459,1.2203347121629304
305,1,0,obstacle_collision,,,333.0,552.9267582600792,
306,1,0,obstacle_collision,,,279.00000000000017,583.0008576323023,
307,1,0,obstacle_collision,,,480.0,620.6383810239261,
308,1,0,obstacle_collision,,,300.0000000000002,712.9242596517529,
309,1,0,obstacle_collision,,,74.9999999999999,659.9946969483922,
310,0,1,success,,,657.0000000000003,628.2244821717791,1.0458045151770334
311,1,0,boundary_collision,,,78.00000000000007,557.654014600451,
312,1,0,obstacle_collision,,,291.00000000000006,676.0266266945408,
313,1,0,obstacle_collision,,,299.99999999999966,523.2446846361652,
314,1,0,obstacle_collision,,,362.99999999999994,611.3272446079923,
315,1,0,obstacle_collision,,,234.00000000000017,579.2270711905651,
316,1,0,obstacle_collision,,,224.99999999999994,602.7022482121665,
317,1,0,obstacle_collision,,,107.99999999999997,693.1911713228899,
318,1,0,obstacle_collision,,,78.00000000000006,621.984726500579,
319,0,1,success,,,596.9999999999987,598.2056502575014,0.9979845555504472
320,1,0,obstacle_collision,,,186.0000000000001,656.2088082310386,
321,0,1,success,,,717.0000000000005,724.7965231704688,0.9892431559462176
322,1,0,obstacle_collision,,,648.0,703.6376908608578,
323,1,0,boundary_collision,,,75.0,670.159682463814,
324,1,0,obstacle_collision,,,174.0,646.2507253380843,
325,0,1,success,,,573.0000000000007,568.4804306218465,1.007950263781658
326,1,0,obstacle_collision,,,320.9999999999999,612.2499489587566,
327,1,0,obstacle_collision,,,569.9999999999993,632.3796328156054,
328,1,0,obstacle_collision,,,107.99999999999993,660.001515149776,
329,0,1,success,,,660.0,627.1794001719126,1.0523304812292802
330,1,0,obstacle_collision,,,174.00000000000037,637.4103858582789,
331,1,0,obstacle_collision,,,431.99999999999994,644.0628851284632,
332,1,0,obstacle_collision,,,602.9999999999998,633.8201637688722,
333,0,1,success,,,651.0,666.802069582871,0.9763017088522892
334,0,1,success,,,884.9999999999999,714.1267394517587,1.2392758191346007
335,1,0,obstacle_collision,,,168.00000000000014,665.4660021368485,
336,1,0,obstacle_collision,,,584.9999999999999,690.4100231022143,
337,1,0,obstacle_collision,,,291.00000000000045,585.6227454599078,
338,1,0,obstacle_collision,,,647.9999999999999,608.0534515978015,
339,0,1,success,,,798.0000000000002,643.1523925167347,1.2407634788970119
340,1,0,obstacle_collision,,,717.0000000000002,631.0285255041962,
341,1,0,obstacle_collision,,,245.99999999999946,571.4341606869509,
342,1,0,obstacle_collision,,,491.99999999999994,637.9130034730441,
343,1,0,boundary_collision,,,54.00000000000001,536.8053650998656,
344,1,0,obstacle_collision,,,432.0,710.7467903550462,
345,1,0,obstacle_collision,,,608.9999999999992,629.9182486640627,
346,1,0,obstacle_collision,,,165.00000000000003,671.3516217303717,
347,1,0,obstacle_collision,,,111.00000000000003,591.9265157095093,
348,0,1,success,,,635.999999999999,600.0908264587953,1.0598395642091512
349,1,0,obstacle_collision,,,210.00000000000003,692.5113717477858,
350,1,0,obstacle_collision,,,468.0000000000002,514.4288094576352,
351,1,0,obstacle_collision,,,236.9999999999997,651.2180894293401,
352,1,0,obstacle_collision,,,588.0000000000005,547.2339536249556,
353,1,0,obstacle_collision,,,65.99999999999991,510.0686228342222,
354,0,1,success,,,713.9999999999994,677.8532289515186,1.0533253652924122
355,0,1,success,,,597.0,609.3808333054134,0.979682929575817
356,1,0,obstacle_collision,,,249.00000000000028,631.0507111159926,
357,1,0,obstacle_collision,,,215.9999999999999,643.2246885809033,
358,1,0,obstacle_collision,,,578.9999999999992,687.8604509637111,
359,0,1,success,,,684.0000000000003,579.3116605075371,1.1807116041833947
360,1,0,obstacle_collision,,,638.9999999999999,573.6967840244531,
361,1,0,obstacle_collision,,,438.0000000000001,609.1978332200468,
362,1,0,obstacle_collision,,,332.99999999999994,584.1104347638382,
363,0,1,success,,,555.0000000000009,555.1297145712883,0.9997663346639846
364,0,1,success,,,675.0000000000001,690.507784170461,0.977541478132515
365,0,1,success,,,644.9999999999997,604.2731170588346,1.0673981380131456
366,0,1,success,,,629.9999999999998,638.4982380555173,0.9866902717204075
367,1,0,obstacle_collision,,,158.99999999999997,753.0106240950389,
368,1,0,obstacle_collision,,,419.99999999999983,698.2556838293549,
369,0,1,success,,,692.9999999999998,608.0370054527931,1.1397332625897274
370,1,0,obstacle_collision,,,255.0000000000001,616.2629308988169,
371,1,0,obstacle_collision,,,221.99999999999994,761.4118465062124,
372,1,0,obstacle_collision,,,297.00000000000017,552.9565986585204,
373,1,0,obstacle_collision,,,597.0000000000001,696.5091528472544,
374,1,0,obstacle_collision,,,435.00000000000034,541.4794548272354,
375,1,0,boundary_collision,,,105.00000000000011,602.0,
376,1,0,obstacle_collision,,,227.99999999999952,548.8916104296002,
377,0,1,success,,,549.000000000001,537.5658099247012,1.021270307493889
378,1,0,obstacle_collision,,,111.00000000000011,658.9233642844971,
379,1,0,obstacle_collision,,,633.0000000000001,711.5932827114095,
380,0,1,success,,,588.0000000000008,591.7068530953483,0.9937353216783681
381,1,0,obstacle_collision,,,138.00000000000003,599.9208281098432,
382,1,0,obstacle_collision,,,555.0000000000002,612.0073528970056,
383,0,1,success,,,738.0000000000001,656.0807877083431,1.124861471066386
384,0,1,success,,,521.9999999999993,538.9703145814248,0.9685134521840875
385,1,0,obstacle_collision,,,174.0,620.6335472724626,
386,0,1,success,,,816.0000000000002,651.8067198180761,1.2519048595076645
387,1,0,obstacle_collision,,,387.00000000000006,649.4366789764804,
388,1,0,obstacle_collision,,,188.9999999999998,570.2113643202844,
389,0,1,success,,,786.0000000000005,720.6004440742456,1.0907570297292468
390,0,1,success,,,608.9999999999995,575.0443461160191,1.05904875704513
391,1,0,obstacle_collision,,,159.0,544.0036764581652,
392,0,1,success,,,675.0000000000005,607.4084293126002,1.1112786181842966
393,1,0,obstacle_collision,,,270.0000000000005,670.3581132499255,
394,1,0,obstacle_collision,,,143.99999999999991,625.5445627611193,
395,0,1,success,,,557.9999999999992,553.0497265165222,1.008950865078005
396,1,0,obstacle_collision,,,251.9999999999995,630.6346010171025,
397,0,1,success,,,681.0000000000014,623.4621079103364,1.0922877130135706
398,0,1,success,,,735.0,665.6162558111092,1.1042398583014486
399,1,0,obstacle_collision,,,456.0,616.1371600544801,
400,1,0,obstacle_collision,,,222.0,657.5545604738819,
401,0,1,success,,,744.0000000000002,658.320590593975,1.1301484574995904
402,1,0,boundary_collision,,,60.00000000000001,663.579686247251,
403,1,0,obstacle_collision,,,221.99999999999991,689.4200461257274,
404,0,1,success,,,684.0000000000007,623.7603706552701,1.0965749543874483
405,0,1,success,,,597.0,596.2348530570819,1.001283297913557
406,1,0,obstacle_collision,,,182.99999999999997,582.7254928351771,
407,0,1,success,,,792.0,670.0582064268746,1.1819868668177163
408,0,1,success,,,786.0,720.6004440742456,1.0907570297292464
409,1,0,obstacle_collision,,,281.9999999999996,664.7540898708334,
410,1,0,obstacle_collision,,,165.00000000000014,589.0772445104292,
411,0,1,success,,,635.9999999999992,643.6210064937284,0.9881591706659073
412,1,0,obstacle_collision,,,150.0,662.7706994127003,
413,0,1,success,,,569.9999999999998,576.3349720431687,0.9890081769275413
414,1,0,obstacle_collision,,,206.99999999999972,713.6841037882236,
415,1,0,obstacle_collision,,,225.00000000000026,618.2944282459612,
416,0,1,success,,,600.0000000000017,608.486647347335,0.9860528618264175
417,1,0,boundary_collision,,,60.000000000000206,640.1327987222651,
418,1,0,obstacle_collision,,,780.0,631.3834017457222,
419,1,0,obstacle_collision,,,309.00000000000045,626.6258851978587,
420,0,1,success,,,620.9999999999992,634.3413907353043,0.9789681220078666
421,0,1,success,,,818.9999999999999,714.9636354388942,1.145512805692895
422,1,0,obstacle_collision,,,189.00000000000009,692.8448599794906,
423,1,0,obstacle_collision,,,279.00000000000017,675.5923326977594,
