step,train_loss,avg_return,early_collision_rate,episode_count,converged,convergence_step,convergence_return
112000,0.028572745621204376,64.0484,0.714,812,1,20000,38.07541923522949
114000,0.03313849866390228,27.057995,0.714,826,1,20000,38.07541923522949
116000,0.025561098009347916,43.83893,0.714,839,1,20000,38.07541923522949
118000,0.7743526697158813,15.420111,0.714,857,1,20000,38.07541923522949
120000,0.08128581941127777,22.096577,0.714,871,1,20000,38.07541923522949
122000,0.04489390179514885,17.720745,0.714,886,1,20000,38.07541923522949
124000,0.03113904967904091,42.90657,0.714,901,1,20000,38.07541923522949
126000,0.17434172332286835,34.989002,0.714,912,1,20000,38.07541923522949
128000,0.08966019749641418,23.62839,0.714,929,1,20000,38.07541923522949
130000,0.018996497616171837,52.739254,0.714,939,1,20000,38.07541923522949
132000,1.439969778060913,51.823624,0.714,950,1,20000,38.07541923522949
134000,0.04866959899663925,36.002995,0.714,963,1,20000,38.07541923522949
136000,0.02645614556968212,66.36459,0.714,974,1,20000,38.07541923522949
138000,0.12247109413146973,36.86513,0.714,988,1,20000,38.07541923522949
140000,0.14066481590270996,60.290356,0.714,1002,1,20000,38.07541923522949
142000,1.128396987915039,40.400494,0.714,1019,1,20000,38.07541923522949
144000,0.04738646745681763,32.606186,0.714,1030,1,20000,38.07541923522949
146000,1.4189285039901733,34.143612,0.714,1047,1,20000,38.07541923522949
148000,0.08591169863939285,18.795208,0.714,1059,1,20000,38.07541923522949
150000,0.7393875122070312,68.40637,0.714,1073,1,20000,38.07541923522949
152000,1.0997085571289062,42.42393,0.714,1084,1,20000,38.07541923522949
154000,0.08270956575870514,31.354593,0.714,1101,1,20000,38.07541923522949
156000,0.2739918828010559,33.75955,0.714,1114,1,20000,38.07541923522949
158000,0.15717309713363647,50.560947,0.714,1127,1,20000,38.07541923522949
160000,0.9709877967834473,18.20974,0.714,1141,1,20000,38.07541923522949
162000,1.212295651435852,35.36506,0.714,1155,1,20000,38.07541923522949
164000,0.12677785754203796,54.348167,0.714,1169,1,20000,38.07541923522949
166000,0.12191766500473022,16.441122,0.714,1180,1,20000,38.07541923522949
168000,0.03962668403983116,57.37885,0.714,1196,1,20000,38.07541923522949
170000,0.037239495664834976,42.885677,0.714,1214,1,20000,38.07541923522949
172000,0.7696194052696228,55.60958,0.714,1226,1,20000,38.07541923522949
174000,0.09512263536453247,35.488605,0.714,1240,1,20000,38.07541923522949
176000,1.4080665111541748,9.241129,0.714,1253,1,20000,38.07541923522949
178000,0.08010070025920868,8.731457,0.714,1268,1,20000,38.07541923522949
180000,0.06790588051080704,58.920002,0.714,1281,1,20000,38.07541923522949
182000,0.10524051636457443,67.808395,0.714,1298,1,20000,38.07541923522949
184000,0.17213183641433716,37.606697,0.714,1314,1,20000,38.07541923522949
186000,0.07651986181735992,52.71739,0.714,1329,1,20000,38.07541923522949
188000,0.27634432911872864,47.504738,0.714,1344,1,20000,38.07541923522949
190000,0.18533053994178772,63.367954,0.714,1357,1,20000,38.07541923522949
192000,1.0854860544204712,43.58673,0.714,1370,1,20000,38.07541923522949
194000,0.8975187540054321,32.120018,0.714,1384,1,20000,38.07541923522949
196000,1.0284746885299683,3.326307,0.714,1401,1,20000,38.07541923522949
198000,0.11983606219291687,23.125786,0.714,1415,1,20000,38.07541923522949
200000,0.05354815721511841,37.951244,0.714,1430,1,20000,38.07541923522949
